ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
chindialectsurvey-DaaiKalim-A-senses,chindialectsurvey-DaaiKalim-A,senses,459,,,
chindialectsurvey-DaaiKalim-A-LegAndSky,chindialectsurvey-DaaiKalim-A,LegAndSky,True,LegAndSky-True,,
chindialectsurvey-DaaiAwisi-A-concepts,chindialectsurvey-DaaiAwisi-A,concepts,447,,,
chindialectsurvey-DaaiAwisi-A-forms,chindialectsurvey-DaaiAwisi-A,forms,460,,,
chindialectsurvey-DaaiAwisi-A-senses,chindialectsurvey-DaaiAwisi-A,senses,456,,,
chindialectsurvey-DaaiNgxang5HungNghang-A-concepts,chindialectsurvey-DaaiNgxang5HungNghang-A,concepts,444,,,
chindialectsurvey-DaaiNgxang5HungNghang-A-forms,chindialectsurvey-DaaiNgxang5HungNghang-A,forms,462,,,
chindialectsurvey-DaaiNgxang5HungNghang-A-senses,chindialectsurvey-DaaiNgxang5HungNghang-A,senses,453,,,
chindialectsurvey-DaaiYet3BuchaungwaYet-A-concepts,chindialectsurvey-DaaiYet3BuchaungwaYet-A,concepts,449,,,
chindialectsurvey-DaaiYet3BuchaungwaYet-A-forms,chindialectsurvey-DaaiYet3BuchaungwaYet-A,forms,482,,,
chindialectsurvey-DaaiYet3BuchaungwaYet-A-senses,chindialectsurvey-DaaiYet3BuchaungwaYet-A,senses,458,,,
chindialectsurvey-RawngtuWeilong-A-concepts,chindialectsurvey-RawngtuWeilong-A,concepts,448,,,
chindialectsurvey-RawngtuWeilong-A-forms,chindialectsurvey-RawngtuWeilong-A,forms,492,,,
chindialectsurvey-RawngtuWeilong-A-senses,chindialectsurvey-RawngtuWeilong-A,senses,457,,,
chindialectsurvey-RawngtuWeilong-A-BackAndWallofhouse,chindialectsurvey-RawngtuWeilong-A,BackAndWallofhouse,True,BackAndWallofhouse-True,,
chindialectsurvey-RawngtuRamtim-A-concepts,chindialectsurvey-RawngtuRamtim-A,concepts,446,,,
chindialectsurvey-RawngtuRamtim-A-forms,chindialectsurvey-RawngtuRamtim-A,forms,477,,,
chindialectsurvey-RawngtuRamtim-A-senses,chindialectsurvey-RawngtuRamtim-A,senses,455,,,
chindialectsurvey-RawngtuRamtim-A-LegAndSky,chindialectsurvey-RawngtuRamtim-A,LegAndSky,True,LegAndSky-True,,
chindialectsurvey-MroKhimiAreong10KyaGaungvillageMrokhami-A-concepts,chindialectsurvey-MroKhimiAreong10KyaGaungvillageMrokhami-A,concepts,449,,,
chindialectsurvey-MroKhimiAreong10KyaGaungvillageMrokhami-A-forms,chindialectsurvey-MroKhimiAreong10KyaGaungvillageMrokhami-A,forms,476,,,
chindialectsurvey-MroKhimiAreong10KyaGaungvillageMrokhami-A-senses,chindialectsurvey-MroKhimiAreong10KyaGaungvillageMrokhami-A,senses,458,,,
chindialectsurvey-WakungAwaPyin-A-concepts,chindialectsurvey-WakungAwaPyin-A,concepts,443,,,
chindialectsurvey-WakungAwaPyin-A-forms,chindialectsurvey-WakungAwaPyin-A,forms,454,,,
chindialectsurvey-WakungAwaPyin-A-senses,chindialectsurvey-WakungAwaPyin-A,senses,452,,,
clarkkimmun-KimMunLaos-concepts,clarkkimmun-KimMunLaos,concepts,447,,,
clarkkimmun-KimMunLaos-forms,clarkkimmun-KimMunLaos,forms,504,,,
clarkkimmun-KimMunLaos-senses,clarkkimmun-KimMunLaos,senses,490,,,
clarkkimmun-KimMunLaocai-concepts,clarkkimmun-KimMunLaocai,concepts,384,,,
clarkkimmun-KimMunLaocai-forms,clarkkimmun-KimMunLaocai,forms,418,,,
clarkkimmun-KimMunLaocai-senses,clarkkimmun-KimMunLaocai,senses,418,,,
clics1-DidoSagadinSagadin-concepts,clics1-DidoSagadinSagadin,concepts,1223,,,
clics1-DidoSagadinSagadin-forms,clics1-DidoSagadinSagadin,forms,1408,,,
clics1-DidoSagadinSagadin-senses,clics1-DidoSagadinSagadin,senses,1225,,,
clics1-DidoSagadinSagadin-FingernailAndFishhook,clics1-DidoSagadinSagadin,FingernailAndFishhook,True,FingernailAndFishhook-True,,
clics1-DidoSagadinSagadin-IntestinesAndSausage,clics1-DidoSagadinSagadin,IntestinesAndSausage,True,IntestinesAndSausage-True,,
clics1-DidoSagadinSagadin-NeckAndCollar,clics1-DidoSagadinSagadin,NeckAndCollar,True,NeckAndCollar-True,,
clics1-DargwaKajtakKajtak-concepts,clics1-DargwaKajtakKajtak,concepts,1265,,,
clics1-DargwaKajtakKajtak-forms,clics1-DargwaKajtakKajtak,forms,1452,,,
clics1-DargwaKajtakKajtak-senses,clics1-DargwaKajtakKajtak,senses,1268,,,
clics1-DargwaKajtakKajtak-SkinAndBark,clics1-DargwaKajtakKajtak,SkinAndBark,True,SkinAndBark-True,,
clics1-DargwaKajtakKajtak-SkinAndLeather,clics1-DargwaKajtakKajtak,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Estonianstd-concepts,clics1-Estonianstd,concepts,1274,,,
clics1-Estonianstd-forms,clics1-Estonianstd,forms,1649,,,
clics1-Estonianstd-senses,clics1-Estonianstd,senses,1277,,,
clics1-Estonianstd-SkinAndLeather,clics1-Estonianstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-ArmenianEasternEastern-concepts,clics1-ArmenianEasternEastern,concepts,1267,,,
clics1-ArmenianEasternEastern-forms,clics1-ArmenianEasternEastern,forms,1781,,,
clics1-ArmenianEasternEastern-senses,clics1-ArmenianEasternEastern,senses,1270,,,
clics1-ArmenianEasternEastern-SkinAndLeather,clics1-ArmenianEasternEastern,SkinAndLeather,True,SkinAndLeather-True,,
clics1-AvarBatlukhBatlukh-concepts,clics1-AvarBatlukhBatlukh,concepts,1208,,,
clics1-AvarBatlukhBatlukh-forms,clics1-AvarBatlukhBatlukh,forms,1279,,,
clics1-AvarBatlukhBatlukh-senses,clics1-AvarBatlukhBatlukh,senses,1211,,,
clics1-AvarBatlukhBatlukh-MouthAndBeam,clics1-AvarBatlukhBatlukh,MouthAndBeam,True,MouthAndBeam-True,,
clics1-AvarBatlukhBatlukh-NeckAndCollar,clics1-AvarBatlukhBatlukh,NeckAndCollar,True,NeckAndCollar-True,,
clics1-Chamalalstd-concepts,clics1-Chamalalstd,concepts,1229,,,
clics1-Chamalalstd-forms,clics1-Chamalalstd,forms,1631,,,
clics1-Chamalalstd-senses,clics1-Chamalalstd,senses,1231,,,
clics1-Chamalalstd-SkinAndLeather,clics1-Chamalalstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Chamalalstd-SkinAndBook,clics1-Chamalalstd,SkinAndBook,True,SkinAndBook-True,,
clics1-Swahilistd-concepts,clics1-Swahilistd,concepts,1218,,,
clics1-Swahilistd-forms,clics1-Swahilistd,forms,1647,,,
clics1-Swahilistd-senses,clics1-Swahilistd,senses,1221,,,
clics1-Swahilistd-BreastAndLake,clics1-Swahilistd,BreastAndLake,True,BreastAndLake-True,,
clics1-Swahilistd-ElbowAndPipe,clics1-Swahilistd,ElbowAndPipe,True,ElbowAndPipe-True,,
clics1-Swahilistd-ShoulderbladeAndShell,clics1-Swahilistd,ShoulderbladeAndShell,True,ShoulderbladeAndShell-True,,
clics1-Swahilistd-SkinAndLeather,clics1-Swahilistd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Swahilistd-TemplesAndForkedbranch,clics1-Swahilistd,TemplesAndForkedbranch,True,TemplesAndForkedbranch-True,,
clics1-LezgiKubaKuba-concepts,clics1-LezgiKubaKuba,concepts,1193,,,
clics1-LezgiKubaKuba-forms,clics1-LezgiKubaKuba,forms,1237,,,
clics1-LezgiKubaKuba-senses,clics1-LezgiKubaKuba,senses,1195,,,
clics1-LezgiKubaKuba-SkinAndLeather,clics1-LezgiKubaKuba,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Ghodoberistd-concepts,clics1-Ghodoberistd,concepts,1216,,,
clics1-Ghodoberistd-forms,clics1-Ghodoberistd,forms,1416,,,
clics1-Ghodoberistd-senses,clics1-Ghodoberistd,senses,1218,,,
clics1-Ghodoberistd-FaceAndBean,clics1-Ghodoberistd,FaceAndBean,True,FaceAndBean-True,,
clics1-Ghodoberistd-ShoulderbladeAndSpade,clics1-Ghodoberistd,ShoulderbladeAndSpade,True,ShoulderbladeAndSpade-True,,
clics1-Ghodoberistd-SkinAndBark,clics1-Ghodoberistd,SkinAndBark,True,SkinAndBark-True,,
clics1-Ghodoberistd-SkinAndLeather,clics1-Ghodoberistd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Ghodoberistd-StomachAndMill,clics1-Ghodoberistd,StomachAndMill,True,StomachAndMill-True,,
clics1-Tsakhurstd-concepts,clics1-Tsakhurstd,concepts,1210,,,
clics1-Tsakhurstd-forms,clics1-Tsakhurstd,forms,1369,,,
clics1-Tsakhurstd-senses,clics1-Tsakhurstd,senses,1213,,,
clics1-Maoristd-concepts,clics1-Maoristd,concepts,1036,,,
clics1-Maoristd-forms,clics1-Maoristd,forms,2121,,,
clics1-Maoristd-senses,clics1-Maoristd,senses,1037,,,
clics1-Maoristd-ButtocksAndBoard,clics1-Maoristd,ButtocksAndBoard,True,ButtocksAndBoard-True,,
clics1-Maoristd-PalmofhandAndAdze,clics1-Maoristd,PalmofhandAndAdze,True,PalmofhandAndAdze-True,,
clics1-Maoristd-PalmofhandAndCup,clics1-Maoristd,PalmofhandAndCup,True,PalmofhandAndCup-True,,
clics1-Maoristd-AnkleAndKnot,clics1-Maoristd,AnkleAndKnot,True,AnkleAndKnot-True,,
clics1-Maoristd-BodyAndTreetrunk,clics1-Maoristd,BodyAndTreetrunk,True,BodyAndTreetrunk-True,,
clics1-Maoristd-ForeheadAndCape,clics1-Maoristd,ForeheadAndCape,True,ForeheadAndCape-True,,
clics1-Maoristd-LipAndEdge,clics1-Maoristd,LipAndEdge,True,LipAndEdge-True,,
clics1-Maoristd-LungAndBook,clics1-Maoristd,LungAndBook,True,LungAndBook-True,,
clics1-Maoristd-RibAndSide,clics1-Maoristd,RibAndSide,True,RibAndSide-True,,
clics1-Maoristd-SkinAndBark,clics1-Maoristd,SkinAndBark,True,SkinAndBark-True,,
clics1-AvarHidHid-concepts,clics1-AvarHidHid,concepts,1214,,,
clics1-AvarHidHid-forms,clics1-AvarHidHid,forms,1346,,,
clics1-AvarHidHid-senses,clics1-AvarHidHid,senses,1216,,,
clics1-AvarHidHid-EyeAndWheel,clics1-AvarHidHid,EyeAndWheel,True,EyeAndWheel-True,,
clics1-AvarHidHid-NeckAndCollar,clics1-AvarHidHid,NeckAndCollar,True,NeckAndCollar-True,,
clics1-AvarKarakhKarakh-concepts,clics1-AvarKarakhKarakh,concepts,1226,,,
clics1-AvarKarakhKarakh-forms,clics1-AvarKarakhKarakh,forms,1415,,,
clics1-AvarKarakhKarakh-senses,clics1-AvarKarakhKarakh,senses,1228,,,
clics1-AvarKarakhKarakh-SkinAndLeather,clics1-AvarKarakhKarakh,SkinAndLeather,True,SkinAndLeather-True,,
clics1-AvarKarakhKarakh-TesticlesAndEgg,clics1-AvarKarakhKarakh,TesticlesAndEgg,True,TesticlesAndEgg-True,,
clics1-Greekstd-concepts,clics1-Greekstd,concepts,1275,,,
clics1-Greekstd-forms,clics1-Greekstd,forms,1676,,,
clics1-Greekstd-senses,clics1-Greekstd,senses,1278,,,
clics1-Greekstd-SkinAndLeather,clics1-Greekstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-AzerbaijaniNorthTerekemeTerekeme-concepts,clics1-AzerbaijaniNorthTerekemeTerekeme,concepts,1264,,,
clics1-AzerbaijaniNorthTerekemeTerekeme-forms,clics1-AzerbaijaniNorthTerekemeTerekeme,forms,1430,,,
clics1-AzerbaijaniNorthTerekemeTerekeme-senses,clics1-AzerbaijaniNorthTerekemeTerekeme,senses,1267,,,
clics1-AzerbaijaniNorthTerekemeTerekeme-HeadAndTop,clics1-AzerbaijaniNorthTerekemeTerekeme,HeadAndTop,True,HeadAndTop-True,,
clics1-AzerbaijaniNorthTerekemeTerekeme-NoseAndCape,clics1-AzerbaijaniNorthTerekemeTerekeme,NoseAndCape,True,NoseAndCape-True,,
clics1-AzerbaijaniNorthTerekemeTerekeme-SkinAndLeather,clics1-AzerbaijaniNorthTerekemeTerekeme,SkinAndLeather,True,SkinAndLeather-True,,
clics1-AzerbaijaniNorthTerekemeTerekeme-ThroatAndLagoon,clics1-AzerbaijaniNorthTerekemeTerekeme,ThroatAndLagoon,True,ThroatAndLagoon-True,,
clics1-AzerbaijaniNorthTerekemeTerekeme-ThroatAndBay,clics1-AzerbaijaniNorthTerekemeTerekeme,ThroatAndBay,True,ThroatAndBay-True,,
clics1-Russianstd-concepts,clics1-Russianstd,concepts,1271,,,
clics1-Russianstd-forms,clics1-Russianstd,forms,1649,,,
clics1-Russianstd-senses,clics1-Russianstd,senses,1274,,,
clics1-Russianstd-SkinAndLeather,clics1-Russianstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Russianstd-TesticlesAndEgg,clics1-Russianstd,TesticlesAndEgg,True,TesticlesAndEgg-True,,
clics1-Tindistd-concepts,clics1-Tindistd,concepts,1227,,,
clics1-Tindistd-forms,clics1-Tindistd,forms,1516,,,
clics1-Tindistd-senses,clics1-Tindistd,senses,1229,,,
clics1-Tindistd-PalmofhandAndRidgepole,clics1-Tindistd,PalmofhandAndRidgepole,True,PalmofhandAndRidgepole-True,,
clics1-Tindistd-PalmofhandAndBeam,clics1-Tindistd,PalmofhandAndBeam,True,PalmofhandAndBeam-True,,
clics1-Tindistd-NeckAndCollar,clics1-Tindistd,NeckAndCollar,True,NeckAndCollar-True,,
clics1-Tindistd-NostrilAndHole,clics1-Tindistd,NostrilAndHole,True,NostrilAndHole-True,,
clics1-Tindistd-ShoulderbladeAndSpade,clics1-Tindistd,ShoulderbladeAndSpade,True,ShoulderbladeAndSpade-True,,
clics1-Tindistd-SkinAndLeather,clics1-Tindistd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Tindistd-SkinAndBook,clics1-Tindistd,SkinAndBook,True,SkinAndBook-True,,
clics1-Tindistd-TesticlesAndCheese,clics1-Tindistd,TesticlesAndCheese,True,TesticlesAndCheese-True,,
clics1-OtomiMezquitalstd-concepts,clics1-OtomiMezquitalstd,concepts,1235,,,
clics1-OtomiMezquitalstd-forms,clics1-OtomiMezquitalstd,forms,2217,,,
clics1-OtomiMezquitalstd-senses,clics1-OtomiMezquitalstd,senses,1238,,,
clics1-OtomiMezquitalstd-BeardAndMill,clics1-OtomiMezquitalstd,BeardAndMill,True,BeardAndMill-True,,
clics1-OtomiMezquitalstd-ButtocksAndBottom,clics1-OtomiMezquitalstd,ButtocksAndBottom,True,ButtocksAndBottom-True,,
clics1-OtomiMezquitalstd-ForeheadAndGrain,clics1-OtomiMezquitalstd,ForeheadAndGrain,True,ForeheadAndGrain-True,,
clics1-OtomiMezquitalstd-GumsAndBoundary,clics1-OtomiMezquitalstd,GumsAndBoundary,True,GumsAndBoundary-True,,
clics1-OtomiMezquitalstd-HipAndSide,clics1-OtomiMezquitalstd,HipAndSide,True,HipAndSide-True,,
clics1-OtomiMezquitalstd-MouthAndEdge,clics1-OtomiMezquitalstd,MouthAndEdge,True,MouthAndEdge-True,,
clics1-OtomiMezquitalstd-NeckAndCollar,clics1-OtomiMezquitalstd,NeckAndCollar,True,NeckAndCollar-True,,
clics1-OtomiMezquitalstd-RibAndBasket,clics1-OtomiMezquitalstd,RibAndBasket,True,RibAndBasket-True,,
clics1-OtomiMezquitalstd-SkinAndLeather,clics1-OtomiMezquitalstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-OtomiMezquitalstd-TesticlesAndEgg,clics1-OtomiMezquitalstd,TesticlesAndEgg,True,TesticlesAndEgg-True,,
clics1-DidoMokokMokok-concepts,clics1-DidoMokokMokok,concepts,1238,,,
clics1-DidoMokokMokok-forms,clics1-DidoMokokMokok,forms,1453,,,
clics1-DidoMokokMokok-senses,clics1-DidoMokokMokok,senses,1241,,,
clics1-DidoMokokMokok-ButtocksAndPen,clics1-DidoMokokMokok,ButtocksAndPen,True,ButtocksAndPen-True,,
clics1-ArchiVar2Var2-concepts,clics1-ArchiVar2Var2,concepts,1194,,,
clics1-ArchiVar2Var2-forms,clics1-ArchiVar2Var2,forms,1320,,,
clics1-ArchiVar2Var2-senses,clics1-ArchiVar2Var2,senses,1196,,,
clics1-ArchiVar2Var2-ButtocksAndTreestump,clics1-ArchiVar2Var2,ButtocksAndTreestump,True,ButtocksAndTreestump-True,,
clics1-ArchiVar2Var2-MouthAndEdge,clics1-ArchiVar2Var2,MouthAndEdge,True,MouthAndEdge-True,,
clics1-ArchiVar2Var2-NoseAndTop,clics1-ArchiVar2Var2,NoseAndTop,True,NoseAndTop-True,,
clics1-ArchiVar2Var2-SkinAndBark,clics1-ArchiVar2Var2,SkinAndBark,True,SkinAndBark-True,,
clics1-ArchiVar2Var2-SkinAndLeather,clics1-ArchiVar2Var2,SkinAndLeather,True,SkinAndLeather-True,,
clics1-ArchiVar2Var2-ToothAndBead,clics1-ArchiVar2Var2,ToothAndBead,True,ToothAndBead-True,,
clics1-GermanStandardstd-concepts,clics1-GermanStandardstd,concepts,1270,,,
clics1-GermanStandardstd-forms,clics1-GermanStandardstd,forms,1772,,,
clics1-GermanStandardstd-senses,clics1-GermanStandardstd,senses,1273,,,
clics1-GermanStandardstd-FingernailAndNailtool,clics1-GermanStandardstd,FingernailAndNailtool,True,FingernailAndNailtool-True,,
clics1-GermanStandardstd-HeelAndHoe,clics1-GermanStandardstd,HeelAndHoe,True,HeelAndHoe-True,,
clics1-GermanStandardstd-HeadAndHeadband,clics1-GermanStandardstd,HeadAndHeadband,True,HeadAndHeadband-True,,
clics1-Kilivilastd-concepts,clics1-Kilivilastd,concepts,1199,,,
clics1-Kilivilastd-forms,clics1-Kilivilastd,forms,1558,,,
clics1-Kilivilastd-senses,clics1-Kilivilastd,senses,1202,,,
clics1-Kilivilastd-AnkleAndKnot,clics1-Kilivilastd,AnkleAndKnot,True,AnkleAndKnot-True,,
clics1-Kilivilastd-ArmpitAndPocket,clics1-Kilivilastd,ArmpitAndPocket,True,ArmpitAndPocket-True,,
clics1-Kilivilastd-BoneAndRope,clics1-Kilivilastd,BoneAndRope,True,BoneAndRope-True,,
clics1-Kilivilastd-MouthAndHole,clics1-Kilivilastd,MouthAndHole,True,MouthAndHole-True,,
clics1-Kilivilastd-SkinAndLeather,clics1-Kilivilastd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Kilivilastd-SpleenAndMill,clics1-Kilivilastd,SpleenAndMill,True,SpleenAndMill-True,,
clics1-CatalanValencianBalearstd-concepts,clics1-CatalanValencianBalearstd,concepts,1277,,,
clics1-CatalanValencianBalearstd-forms,clics1-CatalanValencianBalearstd,forms,1513,,,
clics1-CatalanValencianBalearstd-senses,clics1-CatalanValencianBalearstd,senses,1280,,,
clics1-CatalanValencianBalearstd-NeckAndCollar,clics1-CatalanValencianBalearstd,NeckAndCollar,True,NeckAndCollar-True,,
clics1-CatalanValencianBalearstd-NoseAndFishtrap,clics1-CatalanValencianBalearstd,NoseAndFishtrap,True,NoseAndFishtrap-True,,
clics1-Venetianstd-concepts,clics1-Venetianstd,concepts,504,,,
clics1-Venetianstd-forms,clics1-Venetianstd,forms,625,,,
clics1-Venetianstd-senses,clics1-Venetianstd,senses,504,,,
clics1-Karatastd-concepts,clics1-Karatastd,concepts,1224,,,
clics1-Karatastd-forms,clics1-Karatastd,forms,1409,,,
clics1-Karatastd-senses,clics1-Karatastd,senses,1226,,,
clics1-Karatastd-BloodvesselAndFlute,clics1-Karatastd,BloodvesselAndFlute,True,BloodvesselAndFlute-True,,
clics1-Karatastd-NeckAndCollar,clics1-Karatastd,NeckAndCollar,True,NeckAndCollar-True,,
clics1-Lezgistd-concepts,clics1-Lezgistd,concepts,1273,,,
clics1-Lezgistd-forms,clics1-Lezgistd,forms,1814,,,
clics1-Lezgistd-senses,clics1-Lezgistd,senses,1276,,,
clics1-Lezgistd-JawAndMill,clics1-Lezgistd,JawAndMill,True,JawAndMill-True,,
clics1-Lezgistd-SkinAndLeather,clics1-Lezgistd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Swedishstd-concepts,clics1-Swedishstd,concepts,1272,,,
clics1-Swedishstd-forms,clics1-Swedishstd,forms,2059,,,
clics1-Swedishstd-senses,clics1-Swedishstd,senses,1275,,,
clics1-Swedishstd-ForeheadAndPan,clics1-Swedishstd,ForeheadAndPan,True,ForeheadAndPan-True,,
clics1-Swedishstd-ShoulderAndAxle,clics1-Swedishstd,ShoulderAndAxle,True,ShoulderAndAxle-True,,
clics1-Swedishstd-TongueAndCape,clics1-Swedishstd,TongueAndCape,True,TongueAndCape-True,,
clics1-MiaoWhitestd-concepts,clics1-MiaoWhitestd,concepts,1140,,,
clics1-MiaoWhitestd-forms,clics1-MiaoWhitestd,forms,1344,,,
clics1-MiaoWhitestd-senses,clics1-MiaoWhitestd,senses,1142,,,
clics1-MiaoWhitestd-WaistAndPaddle,clics1-MiaoWhitestd,WaistAndPaddle,True,WaistAndPaddle-True,,
clics1-MiaoWhitestd-WaistAndRudder,clics1-MiaoWhitestd,WaistAndRudder,True,WaistAndRudder-True,,
clics1-MiaoWhitestd-BackAndPaddle,clics1-MiaoWhitestd,BackAndPaddle,True,BackAndPaddle-True,,
clics1-MiaoWhitestd-BackAndRudder,clics1-MiaoWhitestd,BackAndRudder,True,BackAndRudder-True,,
clics1-MiaoWhitestd-LegAndBranch,clics1-MiaoWhitestd,LegAndBranch,True,LegAndBranch-True,,
clics1-MiaoWhitestd-SkinAndBark,clics1-MiaoWhitestd,SkinAndBark,True,SkinAndBark-True,,
clics1-MiaoWhitestd-SkinAndLeather,clics1-MiaoWhitestd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Nogaistd-concepts,clics1-Nogaistd,concepts,1261,,,
clics1-Nogaistd-forms,clics1-Nogaistd,forms,1999,,,
clics1-Nogaistd-senses,clics1-Nogaistd,senses,1264,,,
clics1-Nogaistd-ArmpitAndBay,clics1-Nogaistd,ArmpitAndBay,True,ArmpitAndBay-True,,
clics1-Nogaistd-BackAndArch,clics1-Nogaistd,BackAndArch,True,BackAndArch-True,,
clics1-Nogaistd-HeadAndTop,clics1-Nogaistd,HeadAndTop,True,HeadAndTop-True,,
clics1-Nogaistd-JawAndSide,clics1-Nogaistd,JawAndSide,True,JawAndSide-True,,
clics1-Nogaistd-JawAndTop,clics1-Nogaistd,JawAndTop,True,JawAndTop-True,,
clics1-Nogaistd-LegAndCup,clics1-Nogaistd,LegAndCup,True,LegAndCup-True,,
clics1-Nogaistd-LegAndBowl,clics1-Nogaistd,LegAndBowl,True,LegAndBowl-True,,
clics1-Nogaistd-NoseAndCape,clics1-Nogaistd,NoseAndCape,True,NoseAndCape-True,,
clics1-Nogaistd-SkinAndLeather,clics1-Nogaistd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Nogaistd-TemplesAndTop,clics1-Nogaistd,TemplesAndTop,True,TemplesAndTop-True,,
clics1-Finnishstd-concepts,clics1-Finnishstd,concepts,1274,,,
clics1-Finnishstd-forms,clics1-Finnishstd,forms,1695,,,
clics1-Finnishstd-senses,clics1-Finnishstd,senses,1277,,,
clics1-Finnishstd-SkinAndLeather,clics1-Finnishstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Japanesestd-concepts,clics1-Japanesestd,concepts,1253,,,
clics1-Japanesestd-forms,clics1-Japanesestd,forms,1864,,,
clics1-Japanesestd-senses,clics1-Japanesestd,senses,1255,,,
clics1-Japanesestd-HairheadAndPaper,clics1-Japanesestd,HairheadAndPaper,True,HairheadAndPaper-True,,
clics1-Japanesestd-NoseAndFlower,clics1-Japanesestd,NoseAndFlower,True,NoseAndFlower-True,,
clics1-Japanesestd-ShoulderAndLagoon,clics1-Japanesestd,ShoulderAndLagoon,True,ShoulderAndLagoon-True,,
clics1-Japanesestd-SkinAndLeather,clics1-Japanesestd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-Japanesestd-SkinAndRiver,clics1-Japanesestd,SkinAndRiver,True,SkinAndRiver-True,,
clics1-Japanesestd-ToothAndLeaf,clics1-Japanesestd,ToothAndLeaf,True,ToothAndLeaf-True,,
clics1-Hinukhstd-concepts,clics1-Hinukhstd,concepts,1208,,,
clics1-Hinukhstd-forms,clics1-Hinukhstd,forms,1344,,,
clics1-Hinukhstd-senses,clics1-Hinukhstd,senses,1210,,,
clics1-Hinukhstd-FingernailAndFishhook,clics1-Hinukhstd,FingernailAndFishhook,True,FingernailAndFishhook-True,,
clics1-Hinukhstd-HeadAndTop,clics1-Hinukhstd,HeadAndTop,True,HeadAndTop-True,,
clics1-Hinukhstd-NeckAndCollar,clics1-Hinukhstd,NeckAndCollar,True,NeckAndCollar-True,,
clics1-Hinukhstd-SkinAndBark,clics1-Hinukhstd,SkinAndBark,True,SkinAndBark-True,,
clics1-Hinukhstd-StomachAndCheese,clics1-Hinukhstd,StomachAndCheese,True,StomachAndCheese-True,,
clics1-Hinukhstd-TongueAndFlame,clics1-Hinukhstd,TongueAndFlame,True,TongueAndFlame-True,,
clics1-AvarStandardStandard-concepts,clics1-AvarStandardStandard,concepts,1241,,,
clics1-AvarStandardStandard-forms,clics1-AvarStandardStandard,forms,1413,,,
clics1-AvarStandardStandard-senses,clics1-AvarStandardStandard,senses,1244,,,
clics1-AvarStandardStandard-SkinAndLeather,clics1-AvarStandardStandard,SkinAndLeather,True,SkinAndLeather-True,,
clics1-ChineseMandarinstd-concepts,clics1-ChineseMandarinstd,concepts,1244,,,
clics1-ChineseMandarinstd-forms,clics1-ChineseMandarinstd,forms,1877,,,
clics1-ChineseMandarinstd-senses,clics1-ChineseMandarinstd,senses,1246,,,
clics1-ChineseMandarinstd-FootAndCorner,clics1-ChineseMandarinstd,FootAndCorner,True,FootAndCorner-True,,
clics1-ChineseMandarinstd-FootAndPrecipice,clics1-ChineseMandarinstd,FootAndPrecipice,True,FootAndPrecipice-True,,
clics1-ChineseMandarinstd-HairbodyAndAnchor,clics1-ChineseMandarinstd,HairbodyAndAnchor,True,HairbodyAndAnchor-True,,
clics1-ChineseMandarinstd-HairbodyAndSpear,clics1-ChineseMandarinstd,HairbodyAndSpear,True,HairbodyAndSpear-True,,
clics1-ChineseMandarinstd-KneeAndMat,clics1-ChineseMandarinstd,KneeAndMat,True,KneeAndMat-True,,
clics1-ChineseMandarinstd-KneeAndRiver,clics1-ChineseMandarinstd,KneeAndRiver,True,KneeAndRiver-True,,
clics1-ChineseMandarinstd-PalmofhandAndWalkingstick,clics1-ChineseMandarinstd,PalmofhandAndWalkingstick,True,PalmofhandAndWalkingstick-True,,
clics1-ChineseMandarinstd-ElbowAndAxle,clics1-ChineseMandarinstd,ElbowAndAxle,True,ElbowAndAxle-True,,
clics1-ChineseMandarinstd-ElbowAndBoat,clics1-ChineseMandarinstd,ElbowAndBoat,True,ElbowAndBoat-True,,
clics1-ChineseMandarinstd-ForeheadAndYoke,clics1-ChineseMandarinstd,ForeheadAndYoke,True,ForeheadAndYoke-True,,
clics1-ChineseMandarinstd-JawAndYoke,clics1-ChineseMandarinstd,JawAndYoke,True,JawAndYoke-True,,
clics1-ChineseMandarinstd-SkinAndLeather,clics1-ChineseMandarinstd,SkinAndLeather,True,SkinAndLeather-True,,
clics1-ChineseMandarinstd-SpleenAndLeather,clics1-ChineseMandarinstd,SpleenAndLeather,True,SpleenAndLeather-True,,
clics1-DargwaMuiriMuiri-concepts,clics1-DargwaMuiriMuiri,concepts,1245,,,
clics1-DargwaMuiriMuiri-forms,clics1-DargwaMuiriMuiri,forms,1489,,,
clics1-DargwaMuiriMuiri-senses,clics1-DargwaMuiriMuiri,senses,1248,,,
